customer_id,age,sex,from_luzon,single,has_children,flight_count,avg_n_guests,avg_spend_log,ratio_domestic,ratio_one_way,avg_days_advanced,max_days_advanced,min_days_advanced,flight_quarter_mode
297,15,Other,1,0,0,2,2.5,9.428372920059424,0.0,0.5,57.5,63,52,2
298,24,M,0,1,0,3,1.0,8.181930473565599,0.6666666666666666,0.6666666666666666,30.0,56,15,4
299,22,F,0,0,0,2,2.0,8.102065854939724,1.0,1.0,12.0,14,10,1
300,35,F,0,0,1,1,2.0,7.500598826910768,1.0,1.0,14.0,14,14,2
301,35,M,0,0,1,2,2.5,8.502535244955169,1.0,1.0,14.0,21,7,2
302,30,F,0,1,0,3,3.0,8.371624182686768,1.0,0.3333333333333333,17.666666666666668,18,17,4
303,26,M,0,0,1,2,2.5,9.305531981892901,0.5,0.5,39.5,70,9,2
304,42,F,1,1,0,1,1.0,7.307433334044806,1.0,1.0,15.0,15,15,4
305,29,M,0,1,0,1,1.0,8.390772785184597,0.0,1.0,61.0,61,61,4
306,30,F,0,1,0,1,1.0,7.96257733563596,1.0,0.0,12.0,12,12,4
307,42,M,1,0,0,1,3.0,10.66274316982457,0.0,0.0,74.0,74,74,2
308,33,F,0,1,0,2,2.0,10.013700773068178,0.0,0.5,69.5,72,67,2
309,27,F,0,0,0,2,5.0,9.703774228180198,0.5,1.0,43.0,69,17,2
310,47,F,1,0,1,4,1.75,8.586195977314013,0.75,1.0,25.25,59,13,4
311,21,M,1,1,0,2,3.0,9.285432662232273,1.0,0.5,11.5,13,10,4
312,29,M,1,1,0,2,1.0,8.521449475471105,0.5,0.5,31.5,46,17,4
313,43,M,1,1,0,1,1.0,9.11190800567986,0.0,1.0,58.0,58,58,4
314,47,M,0,0,0,3,2.6666666666666665,9.366699207384062,0.3333333333333333,0.6666666666666666,47.333333333333336,66,20,2
315,52,M,1,0,0,2,1.5,8.325777769229585,0.5,1.0,35.5,59,12,4
316,27,M,1,1,0,1,1.0,7.858982961458491,1.0,1.0,9.0,9,9,4
317,24,M,1,1,0,1,1.0,6.998038590011434,1.0,0.0,20.0,20,20,4
318,16,M,1,1,1,2,4.0,11.16890749535224,0.0,0.5,65.0,68,62,2
319,53,F,1,1,0,3,1.6666666666666667,9.698997504716223,0.0,0.3333333333333333,57.333333333333336,58,56,4
320,22,M,1,1,1,5,1.4,8.39982544689784,0.8,0.8,27.0,68,12,4
321,34,M,0,0,1,1,3.0,10.955313598310143,0.0,0.0,63.0,63,63,2
322,36,M,1,0,1,3,3.3333333333333335,9.628511802730246,0.3333333333333333,0.6666666666666666,44.666666666666664,61,20,4
323,40,F,0,1,0,4,2.5,10.328091476805326,0.0,0.5,56.75,62,49,4
324,35,F,1,0,0,2,4.5,10.51351439200904,0.0,1.0,57.0,59,55,2
325,15,M,1,0,0,3,3.3333333333333335,8.745871156427876,1.0,1.0,14.666666666666666,18,11,2
326,39,Other,0,1,0,2,2.0,9.014282933859292,0.5,0.5,35.0,58,12,2
327,35,M,0,1,0,1,4.0,7.98830205848579,1.0,1.0,16.0,16,16,4
328,34,F,0,1,0,3,1.6666666666666667,8.693211833513445,0.6666666666666666,0.3333333333333333,27.333333333333332,56,12,4
329,23,F,1,0,1,1,4.0,10.08900857587979,0.0,1.0,61.0,61,61,4
330,40,F,1,1,0,3,1.0,8.36259550263902,0.6666666666666666,0.6666666666666666,29.333333333333332,59,11,2
331,44,F,0,0,0,3,4.333333333333333,10.408716941984592,0.3333333333333333,0.6666666666666666,50.0,65,21,4
332,35,F,0,0,0,2,3.5,9.843385312399482,0.5,1.0,43.0,70,16,2
333,33,F,1,1,0,1,1.0,8.031168844259849,1.0,0.0,14.0,14,14,4
334,39,F,1,1,0,1,1.0,9.036764396149685,1.0,0.0,19.0,19,19,2
335,34,F,1,1,0,5,1.0,8.367824698269569,0.4,0.6,41.6,71,15,4
336,34,M,1,1,0,1,5.0,9.252926415075637,1.0,1.0,9.0,9,9,2
337,15,M,1,1,0,3,3.0,9.243174632252364,0.6666666666666666,0.6666666666666666,26.666666666666668,58,10,2
338,45,F,0,1,0,4,1.5,8.668191658413265,0.75,0.75,29.25,63,14,2
339,35,F,1,0,0,2,2.5,9.570685565145965,0.5,0.0,37.0,63,11,2
340,35,M,0,0,1,2,2.0,9.011345074946343,0.5,0.5,31.5,46,17,4
341,51,M,1,0,0,1,3.0,10.653535797844764,0.0,0.0,64.0,64,64,2
342,27,F,0,0,1,1,3.0,9.074543636246354,1.0,1.0,15.0,15,15,4
343,40,F,0,0,0,2,2.5,9.711116213064637,0.0,1.0,60.5,61,60,2
344,35,M,0,1,0,1,1.0,7.511268837567725,1.0,1.0,11.0,11,11,4
345,29,F,0,1,1,1,1.0,9.572237340092848,0.0,0.0,55.0,55,55,4
346,29,M,1,1,1,4,1.5,8.895044745632799,0.5,0.5,35.0,69,8,4
347,18,M,1,0,1,1,2.0,8.509744587705333,1.0,1.0,15.0,15,15,2
348,35,F,1,1,0,1,1.0,8.350907230001447,1.0,1.0,15.0,15,15,2
349,15,M,1,1,0,4,2.25,8.22158906241242,0.75,1.0,26.75,63,10,4
350,38,F,0,1,0,3,1.0,7.602550468644075,0.6666666666666666,1.0,30.0,56,16,4
351,33,M,0,0,0,1,2.0,8.172424854763754,1.0,1.0,12.0,12,12,4
352,29,M,1,1,0,4,1.0,8.347051918264075,0.5,0.75,38.75,68,13,4
353,15,F,0,1,0,2,3.5,10.91719472384549,0.0,0.5,52.5,55,50,2
354,19,M,0,0,0,1,3.0,9.98245836036874,1.0,0.0,13.0,13,13,2
355,41,M,0,0,1,4,4.0,9.31908062444218,0.75,0.5,25.0,61,9,4
356,26,F,1,1,0,2,1.0,8.364747855977745,0.5,0.5,42.5,65,20,2
357,34,M,1,0,0,1,4.0,8.396369387978948,1.0,1.0,16.0,16,16,2
358,30,M,1,1,0,2,1.0,7.44142691435833,1.0,0.5,13.0,17,9,4
359,35,F,1,1,0,1,1.0,7.4528747113201685,0.0,1.0,50.0,50,50,4
360,21,M,1,0,0,1,2.0,9.89278079306409,0.0,1.0,42.0,42,42,4
361,26,Other,1,1,0,2,1.0,8.38132547194977,0.5,0.5,42.0,72,12,4
362,15,F,1,0,1,4,2.75,9.801032624002222,0.0,0.75,57.75,65,53,2
363,33,F,1,1,0,3,2.3333333333333335,9.09766771367939,0.3333333333333333,0.6666666666666666,44.666666666666664,70,19,2
364,28,F,1,1,0,1,1.0,6.907755278982137,1.0,1.0,11.0,11,11,4
365,30,F,0,0,0,2,2.5,9.92586542198728,0.0,0.0,56.5,60,53,2
366,37,F,0,0,0,2,2.5,10.117958833157982,0.0,0.0,54.5,63,46,4
367,33,F,1,1,0,1,1.0,6.907755278982137,1.0,1.0,5.0,5,5,4
368,47,F,1,0,0,2,4.0,8.83977068981057,0.5,1.0,36.0,58,14,2
369,37,M,1,1,0,2,1.0,8.002622848226085,1.0,0.0,12.0,13,11,4
370,27,M,0,1,0,1,3.0,8.334739470279931,1.0,1.0,14.0,14,14,2
371,29,F,0,1,0,1,3.0,7.789616500758542,1.0,1.0,7.0,7,7,4
372,47,F,0,0,1,1,3.0,9.949324680882894,0.0,0.0,64.0,64,64,4
373,35,M,1,1,0,2,1.0,8.079331464587176,0.5,1.0,38.0,64,12,2
374,36,F,0,1,0,1,1.0,8.415710203727642,0.0,1.0,67.0,67,67,4
375,37,F,0,1,0,1,5.0,11.20351576849657,0.0,1.0,59.0,59,59,2
376,22,F,1,0,1,1,3.0,9.974526695901899,0.0,1.0,56.0,56,56,2
377,42,M,1,0,0,2,1.0,7.700445443910469,1.0,1.0,15.5,16,15,4
378,15,F,1,0,0,3,4.333333333333333,9.529361383789167,0.6666666666666666,0.0,26.333333333333332,53,12,4
379,38,M,0,1,0,1,1.0,7.948428648772767,1.0,1.0,16.0,16,16,4
380,53,F,0,1,0,2,2.0,7.6350628563458995,1.0,0.0,13.5,14,13,2
381,25,M,1,1,0,2,1.0,8.818331056094436,0.0,1.0,58.5,61,56,4
382,29,F,0,1,0,1,1.0,7.2628593570636095,1.0,1.0,20.0,20,20,2
383,34,M,1,0,0,1,3.0,7.739712839245741,1.0,1.0,14.0,14,14,4
384,25,M,1,0,0,2,3.5,9.399799271060054,0.5,0.5,32.0,47,17,2
385,35,F,1,1,0,1,1.0,8.06075363062037,1.0,1.0,14.0,14,14,2
386,28,M,1,0,1,2,2.0,8.664134071583284,0.5,0.5,39.0,57,21,2
387,39,M,0,0,1,1,5.0,10.1180456158089,1.0,0.0,16.0,16,16,4
388,52,M,1,1,0,3,1.6666666666666667,7.642414013786724,1.0,0.0,11.333333333333334,16,8,4
389,18,M,1,1,0,3,1.0,8.09143602487487,1.0,0.3333333333333333,15.0,17,13,4
390,26,M,1,0,1,1,4.0,9.353215950043367,1.0,1.0,13.0,13,13,2
391,38,F,1,1,0,1,1.0,8.292976137609857,0.0,1.0,70.0,70,70,4
392,35,F,1,0,1,3,3.0,9.244586218880475,0.6666666666666666,0.3333333333333333,26.0,49,11,2
393,31,F,1,0,0,2,3.5,9.642996695762076,0.5,0.5,34.5,55,14,4
394,26,M,1,0,1,2,2.0,8.743102459220145,1.0,0.5,20.0,22,18,2
395,33,F,0,0,0,2,2.0,9.358840803680302,0.0,0.5,67.5,75,60,2
396,33,M,1,1,0,3,2.3333333333333335,8.446932965822873,0.6666666666666666,0.6666666666666666,29.0,56,14,4
397,36,Other,0,1,0,2,2.0,9.286222158824147,0.5,1.0,34.5,58,11,4
398,33,F,1,0,0,3,2.0,9.616839442336248,0.3333333333333333,0.3333333333333333,43.0,63,12,4
399,30,M,1,1,0,1,1.0,9.063028293402855,0.0,0.0,62.0,62,62,2
400,16,M,1,0,0,1,4.0,9.07812182119136,1.0,1.0,15.0,15,15,2
401,36,M,0,1,0,3,2.3333333333333335,8.48686078627239,1.0,0.3333333333333333,11.666666666666666,14,9,4
402,30,M,1,0,1,1,5.0,9.180994717060841,1.0,1.0,12.0,12,12,4
403,33,F,0,1,0,1,1.0,8.790133508309056,1.0,0.0,18.0,18,18,4
404,20,F,0,1,0,3,1.6666666666666667,8.411134242451068,0.6666666666666666,0.6666666666666666,32.0,65,10,4
405,24,M,0,0,1,3,4.0,9.328316227999158,0.6666666666666666,0.6666666666666666,26.333333333333332,53,11,2
406,38,F,1,1,0,1,1.0,9.744337113753517,0.0,0.0,62.0,62,62,4
407,29,M,1,0,1,2,6.0,8.756844441981933,1.0,1.0,15.5,16,15,2
408,26,M,0,1,0,2,1.0,8.095191032420336,0.5,0.5,38.0,62,14,4
409,18,M,0,1,0,3,1.6666666666666667,8.508669253107103,0.6666666666666666,0.6666666666666666,30.333333333333332,62,11,4
410,20,F,0,0,1,2,2.5,8.420149958816847,1.0,1.0,11.5,12,11,2
411,20,M,0,0,0,2,2.0,8.17800325339758,1.0,0.5,15.0,18,12,2
412,28,F,0,1,0,3,1.0,8.714335425124858,0.0,0.6666666666666666,58.0,64,50,4
413,42,M,1,0,0,2,2.5,9.794013345965322,0.5,0.5,32.0,50,14,2
414,31,M,0,1,0,2,3.0,9.285027284999737,0.5,0.5,34.5,52,17,4
415,21,M,1,1,0,2,1.0,8.769938070666175,0.5,0.0,41.5,66,17,2
416,30,F,0,0,0,3,1.3333333333333333,7.520993654067234,1.0,1.0,17.666666666666668,24,9,4
417,33,M,1,1,0,3,3.0,7.582295773539459,1.0,0.3333333333333333,15.666666666666666,18,14,4
418,21,Other,1,1,0,1,1.0,8.900785741444276,0.0,1.0,47.0,47,47,4
419,19,F,1,1,0,4,3.75,8.680449538356054,0.75,0.75,23.25,44,14,4
420,41,M,0,0,0,1,3.0,8.357676899471596,1.0,1.0,16.0,16,16,2
421,35,M,0,1,0,2,2.0,8.48079107619533,1.0,0.5,12.5,14,11,4
422,33,M,0,1,1,2,2.0,8.672563935277127,0.5,0.5,38.0,59,17,4
423,24,M,1,1,0,2,2.0,8.15500112694933,1.0,0.5,15.5,20,11,2
424,32,F,1,1,0,1,1.0,7.100070285701104,1.0,1.0,17.0,17,17,2
425,42,M,0,0,0,1,3.0,11.027180191406721,0.0,0.0,71.0,71,71,4
426,26,F,1,1,0,1,1.0,7.730195535011771,1.0,1.0,20.0,20,20,4
427,43,M,1,1,0,3,1.6666666666666667,9.490079986305131,0.3333333333333333,0.3333333333333333,49.0,69,21,2
428,22,M,0,1,0,2,2.0,8.872138153543675,0.5,1.0,36.0,60,12,4
429,42,M,0,0,1,1,2.0,8.805404693906224,1.0,1.0,14.0,14,14,4
430,36,Other,1,1,0,1,1.0,6.907755278982137,1.0,0.0,9.0,9,9,4
431,22,M,1,1,0,1,3.0,9.8244575222621,0.0,1.0,54.0,54,54,2
432,30,F,0,1,0,4,2.0,8.380050244810342,0.75,0.0,26.0,61,11,4
433,32,F,0,1,0,3,1.0,8.296836654189683,0.6666666666666666,0.6666666666666666,26.333333333333332,55,8,4
434,18,F,0,0,0,1,2.0,9.737261093335237,0.0,1.0,56.0,56,56,4
435,34,F,1,0,0,3,2.0,9.405435457450212,0.3333333333333333,0.6666666666666666,50.0,73,11,4
436,35,F,1,1,0,2,1.0,8.558230827701758,0.5,0.5,40.0,69,11,4
437,52,F,1,1,0,2,1.0,8.722569782843497,0.5,1.0,40.0,65,15,4
438,39,F,0,0,0,2,3.5,8.319390256052028,0.5,1.0,44.0,77,11,2
439,38,F,1,1,1,1,1.0,8.177839585381546,1.0,1.0,15.0,15,15,1
440,49,F,0,1,0,3,2.3333333333333335,9.06270305387598,0.3333333333333333,0.6666666666666666,40.0,53,15,4
441,34,M,0,0,0,2,5.5,8.572692284697702,1.0,0.5,13.0,14,12,2
442,36,F,0,0,1,3,3.6666666666666665,8.922603923596606,0.6666666666666666,1.0,34.333333333333336,68,14,4
443,31,M,1,1,0,3,2.3333333333333335,9.111936237090921,0.6666666666666666,0.6666666666666666,29.666666666666668,56,13,4
444,40,M,0,1,0,1,1.0,6.907755278982137,1.0,1.0,25.0,25,25,4
445,42,M,1,1,0,3,1.0,9.10320406691755,0.3333333333333333,0.6666666666666666,42.333333333333336,54,19,4
446,35,F,1,0,0,2,3.0,9.039964294647461,1.0,0.5,16.0,20,12,2
447,21,Other,1,1,0,2,3.5,10.593527726374402,0.0,0.0,57.0,62,52,4
448,15,M,1,1,0,2,2.0,8.22255892251837,1.0,0.5,9.5,13,6,4
449,34,F,0,0,0,1,4.0,7.525846017102275,1.0,1.0,12.0,12,12,2
450,20,M,0,0,1,2,3.0,9.903385029521083,0.5,0.0,28.5,43,14,2
451,37,F,0,0,0,3,3.0,8.75189756285367,0.6666666666666666,0.6666666666666666,26.0,49,14,2
452,40,F,1,0,0,1,3.0,8.196722962423634,1.0,1.0,16.0,16,16,4
453,24,M,0,1,0,5,2.2,8.043983144131703,0.8,0.8,23.8,62,9,4
454,26,Other,0,1,0,1,5.0,10.773847701913075,0.0,1.0,52.0,52,52,4
455,40,M,0,0,1,3,2.0,8.779556596117033,0.6666666666666666,0.3333333333333333,25.0,54,9,4
456,42,M,0,1,0,2,2.0,8.836423817300211,0.0,1.0,50.0,58,42,2
457,45,M,0,0,0,1,1.0,6.907755278982137,1.0,1.0,5.0,5,5,4
458,28,F,0,0,0,1,1.0,8.507046286187737,1.0,1.0,16.0,16,16,4
459,21,F,0,1,1,2,1.0,7.904215840432639,0.5,1.0,38.0,62,14,2
460,34,F,1,1,0,1,1.0,7.596628138582387,1.0,1.0,10.0,10,10,4
461,17,F,1,0,0,3,1.6666666666666667,9.648519600840379,0.0,0.3333333333333333,58.333333333333336,67,43,4
462,27,F,0,0,0,2,3.5,8.919022391275515,1.0,0.0,20.0,24,16,4
463,32,M,0,0,0,4,1.75,7.836065875001825,1.0,0.75,13.0,19,8,4
464,21,M,0,0,0,2,3.5,10.124043805824762,0.5,0.0,37.0,58,16,2
465,29,F,0,0,1,3,3.6666666666666665,8.606793986241184,0.6666666666666666,1.0,32.0,62,17,2
466,21,F,0,1,0,2,1.0,8.440914412697456,0.5,1.0,39.5,70,9,2
467,20,M,0,1,0,1,1.0,8.484859662347763,0.0,1.0,63.0,63,63,4
468,21,M,0,1,0,2,1.0,8.694999447609813,0.0,0.5,66.0,72,60,4
469,15,M,1,1,0,3,2.6666666666666665,9.59312402358024,0.6666666666666666,0.6666666666666666,31.666666666666668,57,17,4
470,29,F,1,0,0,2,2.5,8.573435292887627,1.0,0.5,21.5,22,21,2
471,43,M,1,0,0,4,4.25,9.030850675302334,0.75,1.0,24.75,62,11,2
472,30,Other,1,1,0,1,1.0,8.400492243897792,1.0,0.0,23.0,23,23,2
473,15,M,0,1,0,2,3.0,9.260226548709282,0.5,1.0,41.5,70,13,2
474,35,M,0,0,1,1,3.0,8.352911108088492,1.0,1.0,17.0,17,17,4
475,38,Other,1,0,0,2,2.5,9.099289694242533,0.5,0.5,36.0,57,15,4
476,25,F,1,1,0,1,3.0,8.96661716704641,1.0,1.0,10.0,10,10,4
477,24,F,1,0,1,1,3.0,9.244138203434378,1.0,0.0,16.0,16,16,4
478,25,M,0,1,0,2,1.0,8.038735657815831,0.5,0.5,42.0,71,13,2
479,30,M,0,1,0,1,1.0,7.763718183725494,1.0,0.0,14.0,14,14,2
480,29,Other,0,1,0,1,1.0,7.080722614431744,1.0,1.0,19.0,19,19,2
481,30,F,0,0,0,1,1.0,9.392696626009773,0.0,1.0,59.0,59,59,4
482,29,F,1,1,0,1,4.0,9.215611295258775,1.0,0.0,17.0,17,17,2
483,29,M,0,0,0,1,3.0,8.471134256230902,1.0,1.0,15.0,15,15,4
484,35,F,1,0,0,1,4.0,10.519692056987648,0.0,1.0,72.0,72,72,4
485,16,F,1,0,1,2,2.0,9.47806956934374,0.5,0.5,41.0,69,13,4
486,32,F,0,1,0,1,1.0,7.760637260674093,1.0,1.0,7.0,7,7,4
487,38,F,0,1,0,1,4.0,9.375262593559977,1.0,1.0,15.0,15,15,2
488,31,M,1,0,1,3,3.6666666666666665,9.279437807727133,0.3333333333333333,1.0,46.0,73,15,2
489,32,F,1,0,0,3,3.3333333333333335,9.00374941605811,0.3333333333333333,1.0,50.333333333333336,67,21,4
490,32,F,1,0,1,3,3.0,9.216855054925377,0.6666666666666666,0.6666666666666666,29.0,61,13,2
491,18,M,1,1,0,1,1.0,7.830293309531342,1.0,1.0,13.0,13,13,2
492,39,Other,1,1,0,2,2.0,9.730166176844914,0.5,0.0,32.5,53,12,4
493,28,M,1,1,0,2,1.0,8.910075476048512,0.5,0.5,38.0,61,15,4
494,15,M,1,0,1,2,2.5,10.105561567177958,0.5,0.0,40.5,68,13,2
495,28,F,1,0,1,1,5.0,11.080143163053949,0.0,0.0,44.0,44,44,4
496,32,F,1,1,0,3,2.6666666666666665,9.338902945377862,0.3333333333333333,0.6666666666666666,39.333333333333336,62,13,2
497,23,M,1,0,0,1,5.0,10.207832098408625,0.0,1.0,77.0,77,77,2
498,22,F,1,1,0,3,1.6666666666666667,9.094189346807687,0.3333333333333333,1.0,41.0,69,6,2
499,29,F,1,1,0,5,1.4,8.834876875394972,0.4,0.4,45.0,73,16,4
500,27,F,0,0,0,4,1.5,8.09875422961141,0.75,0.75,27.5,56,16,4
501,16,M,0,1,0,1,1.0,8.960303402935496,0.0,1.0,60.0,60,60,4
502,15,F,0,1,0,1,3.0,8.82519264937454,1.0,1.0,16.0,16,16,2
503,35,M,1,1,0,1,1.0,8.996032267739555,0.0,1.0,56.0,56,56,2
504,21,F,1,0,0,1,2.0,9.490282357933744,0.0,0.0,63.0,63,63,4
505,63,F,1,1,1,1,1.0,9.088094398622477,0.0,0.0,63.0,63,63,2
506,28,F,1,1,0,1,1.0,9.54881126540267,0.0,1.0,64.0,64,64,4
507,32,M,0,0,1,1,2.0,9.428347816022445,0.0,1.0,63.0,63,63,2
508,39,M,0,1,0,1,1.0,7.728928111604529,1.0,1.0,15.0,15,15,4
509,15,F,1,1,0,2,1.0,9.026143094149418,0.0,0.5,70.0,78,62,4
510,28,F,1,1,0,2,2.0,9.057557828074428,0.5,0.5,29.0,48,10,4
511,15,M,1,0,0,2,4.0,10.278007208730589,0.0,0.5,54.5,57,52,2
512,18,M,0,0,0,3,1.6666666666666667,8.893932664968023,0.3333333333333333,0.6666666666666666,44.0,63,14,4
513,38,F,0,1,0,3,1.0,8.32977389085689,0.3333333333333333,1.0,40.666666666666664,61,14,2
514,30,F,0,1,0,1,1.0,6.907755278982137,1.0,1.0,18.0,18,18,4
515,34,M,0,0,1,2,2.0,9.699364109423872,0.0,0.5,68.0,72,64,4
516,38,F,1,1,0,1,1.0,8.945778844520719,0.0,1.0,50.0,50,50,2
517,39,M,1,1,0,3,2.0,8.121111218210629,1.0,0.6666666666666666,14.0,19,11,4
518,17,Other,1,1,0,1,3.0,8.723177810967401,1.0,0.0,12.0,12,12,4
519,28,Other,0,1,0,2,4.0,9.93437732285092,0.5,0.5,38.5,63,14,2
520,25,F,0,1,0,1,1.0,6.907755278982137,1.0,1.0,23.0,23,23,2
521,34,M,0,1,0,2,4.0,8.909795938264349,0.5,1.0,45.5,71,20,4
522,36,F,1,1,0,1,1.0,8.329831068768204,1.0,1.0,15.0,15,15,2
523,37,M,1,1,0,3,1.0,8.160306158920354,0.3333333333333333,1.0,42.333333333333336,65,10,4
524,26,F,1,1,0,4,1.5,7.958184629637006,0.75,0.75,25.0,50,16,4
525,30,F,1,1,0,2,1.0,9.301143504175933,0.0,0.0,68.5,70,67,4
526,32,M,0,0,1,2,3.5,8.758586770791041,1.0,1.0,10.0,12,8,4
527,38,M,0,1,0,2,1.0,7.2369779217111665,1.0,1.0,14.0,16,12,4
528,26,Other,0,0,0,2,3.0,8.545433294696688,1.0,1.0,12.0,18,6,4
529,26,M,1,0,1,3,1.6666666666666667,8.625444434958455,0.6666666666666666,0.6666666666666666,35.666666666666664,74,16,4
530,15,F,1,1,0,1,1.0,9.111385291437523,0.0,0.0,57.0,57,57,2
531,28,M,0,0,1,3,1.6666666666666667,8.69531869181206,0.6666666666666666,1.0,28.666666666666668,47,18,4
532,38,F,1,1,0,1,1.0,9.491677414012992,0.0,0.0,61.0,61,61,2
533,24,F,1,1,0,3,1.6666666666666667,9.053739756953464,0.3333333333333333,0.3333333333333333,42.666666666666664,62,14,2
534,26,M,1,1,0,2,1.0,6.936896961112318,1.0,0.5,15.5,17,14,4
535,51,M,1,0,1,1,2.0,9.133382861401957,1.0,0.0,14.0,14,14,4
536,36,F,0,1,0,1,1.0,7.850056708922921,0.0,1.0,66.0,66,66,4
537,27,F,0,0,0,2,3.0,10.008752267939133,0.0,1.0,59.0,66,52,4
538,42,M,1,1,0,1,1.0,8.10776183790987,1.0,1.0,9.0,9,9,4
539,36,F,1,0,0,1,5.0,9.311639550885443,1.0,1.0,11.0,11,11,4
540,29,M,1,1,0,3,2.3333333333333335,9.619462152988298,0.3333333333333333,0.0,43.0,61,12,4
541,51,F,0,1,0,3,1.0,7.612546425829727,1.0,1.0,14.0,17,11,2
542,28,F,1,0,1,2,3.5,9.072026717971998,0.5,1.0,41.0,66,16,2
543,31,M,0,0,1,1,2.0,10.10769337811022,0.0,0.0,58.0,58,58,2
544,49,M,1,1,1,1,1.0,8.359895761608318,0.0,1.0,49.0,49,49,2
545,46,M,0,1,0,2,2.0,8.957501937922764,0.5,0.5,40.0,65,15,2
546,51,F,0,1,0,3,2.3333333333333335,9.779766995816765,0.3333333333333333,0.3333333333333333,42.0,62,14,4
547,23,F,1,0,0,4,3.0,8.775312689652697,1.0,0.75,13.0,17,9,4
548,15,F,1,0,0,2,4.0,9.741074863580383,0.5,1.0,39.0,60,18,4
549,15,F,1,0,0,2,4.5,10.371577764666876,0.0,0.5,52.5,58,47,4
550,36,F,1,1,0,3,2.0,9.327905174620787,0.3333333333333333,0.6666666666666666,44.666666666666664,60,20,2
551,25,F,0,1,1,3,1.0,8.898746458974594,0.3333333333333333,0.6666666666666666,48.666666666666664,69,12,4
552,30,M,1,1,0,2,1.0,8.705264343629551,0.5,0.5,32.5,49,16,4
553,34,F,1,1,0,2,1.0,7.872858064079488,1.0,0.5,14.5,16,13,4
554,42,M,0,1,0,2,1.0,8.914969454004002,0.5,0.5,40.0,58,22,4
555,44,F,1,1,0,1,3.0,8.85893314646207,1.0,1.0,8.0,8,8,4
556,51,F,1,0,0,3,2.0,8.775461915940365,0.6666666666666666,0.6666666666666666,31.0,63,14,4
557,19,F,1,1,0,1,1.0,8.995909104307906,0.0,1.0,62.0,62,62,4
558,42,F,1,1,0,2,1.0,8.725298182164519,0.5,1.0,44.5,73,16,4
559,37,F,0,0,0,2,3.5,10.027855153846168,0.0,0.5,60.5,61,60,3
560,23,F,0,1,0,2,1.0,8.293023428442591,1.0,0.0,10.0,13,7,4
561,31,M,0,1,0,1,3.0,8.66895990811856,1.0,1.0,16.0,16,16,4
562,31,F,1,0,0,4,3.25,9.33946768833691,0.75,0.5,25.5,55,13,2
563,24,M,1,0,1,2,2.5,10.059874599822564,0.0,1.0,53.5,54,53,4
564,35,F,1,1,0,2,1.0,8.758203138169904,0.0,0.5,65.5,68,63,4
565,22,F,0,0,1,1,3.0,8.618136412976318,1.0,1.0,18.0,18,18,2
566,23,M,1,1,0,2,2.0,7.825266721760185,1.0,1.0,13.0,18,8,4
567,30,M,0,0,0,3,3.0,9.581518102863404,0.6666666666666666,0.3333333333333333,31.0,63,13,4
568,27,M,1,0,0,3,2.3333333333333335,8.849372435482271,1.0,0.6666666666666666,13.0,16,11,4
569,20,F,1,1,0,1,1.0,6.907755278982137,1.0,1.0,16.0,16,16,2
570,44,F,0,1,0,3,1.0,9.006260899285527,0.0,1.0,61.0,64,57,4
571,38,F,1,1,0,2,3.5,8.78255222296642,1.0,1.0,14.5,20,9,4
572,27,Other,0,1,0,2,1.0,8.313482974685682,0.5,0.5,32.5,53,12,4
573,35,M,0,1,0,3,2.3333333333333335,9.107310543572755,0.6666666666666666,0.3333333333333333,30.666666666666668,58,17,2
574,18,F,1,1,0,1,1.0,7.20945231832325,1.0,1.0,13.0,13,13,2
575,36,M,1,1,0,2,2.0,9.23755657690214,0.5,0.5,38.0,66,10,4
576,36,F,1,0,1,1,2.0,7.997727398525275,1.0,0.0,17.0,17,17,2
577,42,F,0,1,0,3,2.3333333333333335,8.895547168120293,0.6666666666666666,0.3333333333333333,34.666666666666664,63,19,2
578,35,F,1,1,1,1,1.0,8.596577889918132,0.0,1.0,56.0,56,56,2
579,15,M,1,0,0,2,3.0,9.750332219914455,0.5,0.0,37.0,60,14,2
580,31,M,1,1,0,1,1.0,9.206972839528987,0.0,1.0,57.0,57,57,2
581,37,M,1,1,0,2,1.0,8.482128685969606,0.5,1.0,38.5,60,17,4
582,16,M,1,0,0,1,5.0,10.55182047818925,0.0,0.0,53.0,53,53,2
583,32,M,0,0,0,2,3.0,9.13189845951198,1.0,0.0,16.5,18,15,2
584,27,M,1,0,1,3,3.3333333333333335,8.926745693415189,1.0,0.3333333333333333,16.0,18,14,2
585,37,M,0,0,1,1,3.0,9.000127332570674,1.0,0.0,16.0,16,16,4
586,32,F,1,1,0,2,2.0,8.440034043978867,1.0,0.0,15.5,18,13,4
587,15,M,0,1,0,1,3.0,10.693697182975244,0.0,0.0,67.0,67,67,4
588,30,M,1,1,0,2,1.0,7.6827333877437205,1.0,0.5,11.5,15,8,4
589,38,F,1,0,1,1,1.0,7.148225266621108,1.0,1.0,11.0,11,11,4
590,15,M,1,0,0,1,2.0,8.894176164632281,1.0,0.0,11.0,11,11,2
591,25,M,1,0,0,3,1.3333333333333333,8.432555191234174,0.6666666666666666,1.0,31.666666666666668,64,14,4
592,17,F,1,1,0,2,1.0,7.9129271023710555,1.0,0.5,16.0,23,9,2
593,38,M,0,1,0,1,1.0,8.899959805175925,0.0,0.0,77.0,77,77,2
